"vp","string","lex","group","font","block","session","freq","err","rt"
"PO1406","Bluff",1,"w","Chiller",8,2,1.86923172,0,624.44
"PO1406","Rqzgz",0,"cs","Chiller",8,2,0,0,698.7
"PO1406","Tabus",1,"w","Chiller",8,2,0.954242509,1,1531.1
"PO1406","Sauha",0,"pw","Chiller",8,2,0,0,993.71
"PO1406","Dtvzs",0,"cs","Chiller",8,2,0,0,639.71
"PO1406","Toigo",0,"pw","Chiller",8,2,0,0,713.81
"PO1406","Bands",1,"w","Chiller",8,2,1.681241237,0,1040.82
"PO1406","Verse",1,"w","Chiller",8,2,1.491361694,0,850.07
"PO1406","Anzug",1,"w","Chiller",8,2,2.948412966,0,668.3
"PO1406","Plctt",0,"cs","Berlin Sans FB",9,2,0,0,605.26
"PO1406","Kubus",1,"w","Berlin Sans FB",9,2,0.602059991,1,1944.76
"PO1406","Moden",1,"w","Berlin Sans FB",9,2,0.602059991,0,1327.66
"PO1406","Jjxlt",0,"cs","Berlin Sans FB",9,2,0,0,631.36
"PO1406","Zitat",1,"w","Berlin Sans FB",9,2,2.049218023,0,921.29
"PO1406","Jhntz",0,"cs","Berlin Sans FB",9,2,0,0,487.58
"PO1406","Kmgml",0,"cs","Berlin Sans FB",9,2,0,0,479.66
"PO1406","Schib",0,"pw","Berlin Sans FB",9,2,0,1,953.37
"PO1406","Gägän",0,"cs","Berlin Sans FB",9,2,0,0,895.49
"PO1406","Fluid",1,"w","Berlin Sans FB",9,2,1.041392685,0,2142.72
"PO1406","Cäsar",1,"w","Berlin Sans FB",9,2,2.664641976,0,852.82
"PO1406","Tempo",1,"w","Berlin Sans FB",9,2,2.474216264,0,550.22
"PO1406","Börse",1,"w","Berlin Sans FB",9,2,2.025305865,0,572.37
"PO1406","Hurku",0,"pw","Berlin Sans FB",9,2,0,0,600.93
"PO1406","Fkhrt",0,"cs","Berlin Sans FB",9,2,0,0,581.12
"PO1406","Zwoig",0,"pw","Berlin Sans FB",9,2,0,0,857.7
"PO1406","Wogon",0,"pw","Berlin Sans FB",9,2,0,0,635.28
"PO1406","Dbhsr",0,"cs","Berlin Sans FB",9,2,0,0,614.03
"PO1406","Witwe",1,"w","Berlin Sans FB",9,2,2.387389826,0,690.25
"PO1406","Gongs",1,"w","Berlin Sans FB",9,2,0.477121255,0,1545.68
"PO1406","Sgpdr",0,"cs","Berlin Sans FB",9,2,0,0,575.34
"PO1406","Höböt",0,"cs","Berlin Sans FB",9,2,0,0,620.48
"PO1406","Tatal",0,"pw","Berlin Sans FB",9,2,0,1,768.02
"PO1406","Kcstp",0,"cs","Berlin Sans FB",9,2,0,0,628.81
"PO1406","Maden",1,"w","Berlin Sans FB",9,2,1.77815125,0,1055.54
"PO1406","Übles",1,"w","Berlin Sans FB",9,2,1.491361694,0,929.75
"PO1406","Lhsts",0,"cs","Berlin Sans FB",9,2,0,0,656.06
"PO1406","Ärzte",1,"w","Berlin Sans FB",9,2,2.857935265,0,698.7
"PO1406","Dogma",1,"w","Berlin Sans FB",9,2,0.698970004,0,697.72
"PO1406","Hqjlq",0,"cs","Berlin Sans FB",9,2,0,0,546.18
"PO1406","Reste",1,"w","Berlin Sans FB",9,2,2.049218023,0,711.38
"PO1406","Mtrkc",0,"cs","Berlin Sans FB",9,2,0,0,670.79
"PO1406","Ernst",1,"w","Andalus",10,2,3.272769587,0,1481.2
"PO1406","Nihri",0,"pw","Andalus",10,2,0,0,584.94
"PO1406","Löwen",1,"w","Andalus",10,2,2.311753861,0,846.03
"PO1406","Prrrl",0,"cs","Andalus",10,2,0,0,584.47
"PO1406","Kldbd",0,"cs","Andalus",10,2,0,0,612.45
"PO1406","Getem",0,"pw","Andalus",10,2,0,0,808.84
"PO1406","Ethik",1,"w","Andalus",10,2,1.62324929,0,843.62
"PO1406","Tritt",1,"w","Andalus",10,2,2.850033258,0,805.99
"PO1406","Athen",1,"w","Andalus",10,2,1.69019608,0,698.34
"PO1406","Sxtyr",0,"cs","Andalus",10,2,0,0,513.12
"PO1406","Küste",1,"w","Andalus",10,2,2.552668216,0,673.88
"PO1406","Glied",1,"w","Andalus",10,2,1.857332496,0,714.91
"PO1406","Rrtqt",0,"cs","Andalus",10,2,0,0,1337.14
"PO1406","Slawe",1,"w","Andalus",10,2,0.301029996,0,760.48
"PO1406","Lesst",0,"pw","Andalus",10,2,0,1,1844.34
"PO1406","Hqnsx",0,"cs","Andalus",10,2,0,0,910.52
"PO1406","Folie",1,"w","Andalus",10,2,1.505149978,0,718.73
"PO1406","Lkljg",0,"cs","Andalus",10,2,0,0,893.99
"PO1406","Truff",0,"pw","Andalus",10,2,0,1,724.76
"PO1406","Motor",1,"w","Andalus",10,2,2.746634199,0,925.12
"PO1406","Fouls",1,"w","Andalus",10,2,0.84509804,0,754.6
"PO1406","Feier",1,"w","Andalus",10,2,2.553883027,0,655.77
"PO1406","Randa",0,"pw","Andalus",10,2,0,0,898.45
"PO1406","Sorte",1,"w","Andalus",10,2,2.505149978,0,787.06
"PO1406","Photo",1,"w","Andalus",10,2,1.968482949,0,1174.62
"PO1406","Venus",1,"w","Andalus",10,2,1.949390007,0,1419.91
"PO1406","Tanne",1,"w","Andalus",10,2,1.079181246,0,901.3
"PO1406","Köche",1,"w","Andalus",10,2,1.653212514,0,653.47
"PO1406","Spjtz",0,"cs","Andalus",10,2,0,0,544.12
"PO1406","Bauda",0,"pw","Andalus",10,2,0,0,1158.11
"PO1406","Kokon",1,"w","Andalus",10,2,1.176091259,1,658.44
"PO1406","Fröss",0,"cs","Andalus",10,2,0,1,916.53
"PO1406","Ideen",1,"w","Bauhaus 93",11,2,2.871572936,0,827.26
"PO1406","Döltö",0,"cs","Bauhaus 93",11,2,0,0,887.32
"PO1406","Meere",1,"w","Bauhaus 93",11,2,1.69019608,0,736.13
"PO1406","Klaga",0,"pw","Bauhaus 93",11,2,0,0,1692.96
"PO1406","Teten",0,"pw","Bauhaus 93",11,2,0,0,853.54
"PO1406","Fluch",1,"w","Bauhaus 93",11,2,2.718501689,0,870.17
"PO1406","Morgo",0,"pw","Bauhaus 93",11,2,0,0,911.5
"PO1406","Regel",1,"w","Bauhaus 93",11,2,2.777426822,0,631.11
"PO1406","Xdgzr",0,"cs","Bauhaus 93",11,2,0,0,609.4
"PO1406","Kerne",1,"w","Bauhaus 93",11,2,1.361727836,0,734.46
"PO1406","Kedes",0,"pw","Bauhaus 93",11,2,0,0,1100.02
"PO1406","Kehle",1,"w","Bauhaus 93",11,2,2.532754379,0,717.15
"PO1406","Abtäs",0,"pw","Bauhaus 93",11,2,0,0,1140.53
"PO1406","Größe",1,"w","Bauhaus 93",11,2,2.858537198,0,690.96
"PO1406","Melti",0,"pw","Bauhaus 93",11,2,0,0,738.63
"PO1406","Hugul",0,"pw","Bauhaus 93",11,2,0,0,2599.41
"PO1406","Hafer",1,"w","Bauhaus 93",11,2,1.204119983,0,645.29
"PO1406","Chöre",1,"w","Bauhaus 93",11,2,0.477121255,0,1014.81
"PO1406","Tools",1,"w","Bauhaus 93",11,2,0.77815125,0,826.46
"PO1406","Kanne",1,"w","Bauhaus 93",11,2,1.62324929,0,741.29
"PO1406","Flert",0,"pw","Bauhaus 93",11,2,0,0,1347.32
"PO1406","Fzhld",0,"cs","Bauhaus 93",11,2,0,0,736.43
"PO1406","Nockt",0,"pw","Bauhaus 93",11,2,0,1,1014.97
"PO1406","Khkns",0,"cs","Bauhaus 93",11,2,0,0,795.06
"PO1406","Linde",1,"w","Bauhaus 93",11,2,0.301029996,0,798.58
"PO1406","Bezug",1,"w","Bauhaus 93",11,2,2.481442629,0,707.88
"PO1406","Typus",1,"w","Bauhaus 93",11,2,0.602059991,0,2922.94
"PO1406","Runde",1,"w","Bauhaus 93",11,2,2.942504106,0,690.04
"PO1406","Reusu",0,"pw","Bauhaus 93",11,2,0,0,1057.52
"PO1406","Wisch",1,"w","Bauhaus 93",11,2,1.892094603,1,1259.9
"PO1406","Trpxm",0,"cs","Bauhaus 93",11,2,0,0,652.49
"PO1406","Dlbls",0,"cs","Bauhaus 93",11,2,0,0,734.37
"PO1406","Garde",1,"w","Brush Script MT",12,2,1.84509804,0,1404.67
"PO1406","Lagos",1,"w","Brush Script MT",12,2,1.397940009,1,2472.42
"PO1406","Glxjs",0,"cs","Brush Script MT",12,2,0,0,769.71
"PO1406","Pbllm",0,"cs","Brush Script MT",12,2,0,0,1174.99
"PO1406","Mütze",1,"w","Brush Script MT",12,2,2.33243846,0,1002.79
"PO1406","Franc",1,"w","Brush Script MT",12,2,1.826074803,0,1783.41
"PO1406","Sinai",1,"w","Brush Script MT",12,2,1,0,875.99
"PO1406","Texte",1,"w","Brush Script MT",12,2,2,0,635.87
"PO1406","Hilfe",1,"w","Brush Script MT",12,2,3.909983695,0,679.42
"PO1406","Laici",0,"pw","Brush Script MT",12,2,0,0,695.6
"PO1406","Öllau",0,"pw","Brush Script MT",12,2,0,0,903.75
"PO1406","Farda",0,"pw","Brush Script MT",12,2,0,0,886.64
"PO1406","Todes",1,"w","Brush Script MT",12,2,2.654176542,0,1191.36
"PO1406","Wagen",1,"w","Brush Script MT",12,2,3.63447727,0,876.55
"PO1406","Boxer",1,"w","Brush Script MT",12,2,2.29666519,0,796.41
"PO1406","Rehst",0,"pw","Brush Script MT",12,2,0,0,2416.83
"PO1406","Pinne",1,"w","Brush Script MT",12,2,0.301029996,0,1011.97
"PO1406","Msrkt",0,"cs","Brush Script MT",12,2,0,1,1766.95
"PO1406","Horde",1,"w","Brush Script MT",12,2,1.785329835,0,1766.03
"PO1406","Träne",1,"w","Brush Script MT",12,2,1.84509804,0,666.15
"PO1406","Vdlvr",0,"cs","Brush Script MT",12,2,0,0,788.64
"PO1406","Milch",1,"w","Brush Script MT",12,2,2.920645001,0,784.19
"PO1406","Rolle",1,"w","Brush Script MT",12,2,3.354108439,0,692.46
"PO1406","Grlnr",0,"cs","Brush Script MT",12,2,0,0,998.06
"PO1406","Gjtnn",0,"cs","Brush Script MT",12,2,0,0,945.3
"PO1406","Flegs",0,"pw","Brush Script MT",12,2,0,0,1056.48
"PO1406","Hasen",1,"w","Brush Script MT",12,2,2.217483944,0,904.56
"PO1406","Borke",1,"w","Brush Script MT",12,2,0.602059991,0,1400.2
"PO1406","Fhlkx",0,"cs","Brush Script MT",12,2,0,0,2677.25
"PO1406","Wille",1,"w","Brush Script MT",12,2,2.525044807,0,678.45
"PO1406","Garta",0,"pw","Brush Script MT",12,2,0,0,1525.75
"PO1406","Pzsst",0,"cs","Brush Script MT",12,2,0,0,822.32
"PO1406","Opern",1,"w","Felix Titling",13,2,1.397940009,0,719.57
"PO1406","Negro",1,"w","Felix Titling",13,2,1.041392685,0,646.91
"PO1406","Chile",1,"w","Felix Titling",13,2,1.477121255,0,705.13
"PO1406","Crjnc",0,"cs","Felix Titling",13,2,0,0,863.82
"PO1406","Gouda",1,"w","Felix Titling",13,2,1.342422681,0,810.03
"PO1406","Essig",1,"w","Felix Titling",13,2,1.662757832,0,628.82
"PO1406","Nutte",1,"w","Felix Titling",13,2,2.622214023,1,2232.45
"PO1406","Trkll",0,"cs","Felix Titling",13,2,0,0,763.67
"PO1406","Fabel",1,"w","Felix Titling",13,2,1,0,655.93
"PO1406","Stall",1,"w","Felix Titling",13,2,2.167317335,0,810.21
"PO1406","Dampf",1,"w","Felix Titling",13,2,2.167317335,0,870.43
"PO1406","Argon",1,"w","Felix Titling",13,2,0.77815125,0,877.79
"PO1406","Cmmfs",0,"cs","Felix Titling",13,2,0,0,663.05
"PO1406","Salet",0,"pw","Felix Titling",13,2,0,1,1408.52
"PO1406","Jemen",1,"w","Felix Titling",13,2,1.230448921,0,708.55
"PO1406","Wanst",1,"w","Felix Titling",13,2,1.146128036,1,964.05
"PO1406","Prcms",0,"cs","Felix Titling",13,2,0,0,840.88
"PO1406","Wehen",1,"w","Felix Titling",13,2,2.1430148,0,1058.71
"PO1406","Hrmzr",0,"cs","Felix Titling",13,2,0,0,749.83
"PO1406","Lifte",1,"w","Felix Titling",13,2,0.477121255,0,843.43
"PO1406","Weste",1,"w","Felix Titling",13,2,2.276461804,0,645.05
"PO1406","Dachs",1,"w","Felix Titling",13,2,1.301029996,0,687.49
"PO1406","Zuhun",0,"pw","Felix Titling",13,2,0,0,1806.86
"PO1406","Annag",0,"pw","Felix Titling",13,2,0,0,866.9
"PO1406","Hggvl",0,"cs","Felix Titling",13,2,0,0,509.3
"PO1406","Sande",1,"w","Felix Titling",13,2,0.84509804,0,660.49
"PO1406","Tnlgn",0,"cs","Felix Titling",13,2,0,0,789.36
"PO1406","Lende",1,"w","Felix Titling",13,2,0.301029996,0,713.57
"PO1406","Veter",0,"pw","Felix Titling",13,2,0,0,2737.19
"PO1406","Hxfms",0,"cs","Felix Titling",13,2,0,0,792.08
"PO1406","Buden",1,"w","Felix Titling",13,2,0.84509804,0,1227.03
"PO1406","Hocke",1,"w","Felix Titling",13,2,0.954242509,0,1101.33
"PO1406","Trips",1,"w","Harrington",14,2,1.380211242,0,718.56
"PO1406","Dürre",1,"w","Harrington",14,2,1.72427587,0,765.69
"PO1406","Untat",1,"w","Harrington",14,2,1,0,1026.74
"PO1406","Qtmfn",0,"cs","Harrington",14,2,0,0,1197.78
"PO1406","Lrstt",0,"cs","Harrington",14,2,0,0,529.29
"PO1406","Backe",1,"w","Harrington",14,2,1.72427587,0,688.88
"PO1406","Fisir",0,"pw","Harrington",14,2,0,0,728.6
"PO1406","Lüste",1,"w","Harrington",14,2,0.477121255,0,678.43
"PO1406","Kippi",0,"pw","Harrington",14,2,0,0,1208.97
"PO1406","Pigil",0,"pw","Harrington",14,2,0,0,916.3
"PO1406","Laden",1,"w","Harrington",14,2,3.341434525,0,730.85
"PO1406","Meute",1,"w","Harrington",14,2,1.785329835,0,865.04
"PO1406","Icons",1,"w","Harrington",14,2,0.301029996,1,1418.56
"PO1406","Fugen",1,"w","Harrington",14,2,1.278753601,0,3790.15
"PO1406","Kzbrl",0,"cs","Harrington",14,2,0,0,714.92
"PO1406","Späße",1,"w","Harrington",14,2,1.278753601,0,1003.49
"PO1406","Bdhnf",0,"cs","Harrington",14,2,0,0,606.64
"PO1406","Sofos",0,"pw","Harrington",14,2,0,0,1265.65
"PO1406","Grgxn",0,"cs","Harrington",14,2,0,0,563.83
"PO1406","Wölfe",1,"w","Harrington",14,2,2.432969291,0,688.77
"PO1406","Rohöl",1,"w","Harrington",14,2,0.903089987,0,840.64
"PO1406","Pfahl",1,"w","Harrington",14,2,1.755874856,0,1083.86
"PO1406","Lbbst",0,"cs","Harrington",14,2,0,0,684.64
"PO1406","Klaue",1,"w","Harrington",14,2,1.556302501,0,2019.62
"PO1406","Nylen",0,"pw","Harrington",14,2,0,0,767.24
"PO1406","Tücke",1,"w","Harrington",14,2,0.903089987,0,844.36
"PO1406","Grund",1,"w","Harrington",14,2,3.774735883,0,678.36
"PO1406","Krims",0,"pw","Harrington",14,2,0,0,1528.56
"PO1406","Deals",1,"w","Harrington",14,2,1.919078092,0,695.52
"PO1406","Sbndb",0,"cs","Harrington",14,2,0,0,631.36
"PO1406","Mrntt",0,"cs","Harrington",14,2,0,0,625.85
"PO1406","Cptck",0,"cs","Harrington",14,2,0,0,565.33
"PO1406","Vokal",1,"w","Old English Text MT",15,2,1,0,762.6
"PO1406","Fuhre",1,"w","Old English Text MT",15,2,0.954242509,0,1958.48
"PO1406","Zvhlg",0,"cs","Old English Text MT",15,2,0,0,1445.26
"PO1406","Grill",1,"w","Old English Text MT",15,2,1.939519253,0,767.69
"PO1406","Schjr",0,"cs","Old English Text MT",15,2,0,1,1268.69
"PO1406","Nkhmn",0,"cs","Old English Text MT",15,2,0,0,694.92
"PO1406","Lotos",1,"w","Old English Text MT",15,2,0.301029996,0,2247.04
"PO1406","Erron",0,"pw","Old English Text MT",15,2,0,0,1311.42
"PO1406","Solzo",0,"pw","Old English Text MT",15,2,0,0,2495.74
"PO1406","Thmrs",0,"cs","Old English Text MT",15,2,0,0,688.47
"PO1406","Tpkth",0,"cs","Old English Text MT",15,2,0,0,463.49
"PO1406","Klqgd",0,"cs","Old English Text MT",15,2,0,0,849.25
"PO1406","Teams",1,"w","Old English Text MT",15,2,2.763427994,0,659.07
"PO1406","Dirne",1,"w","Old English Text MT",15,2,1.431363764,0,1109.05
"PO1406","Onreh",0,"pw","Old English Text MT",15,2,0,0,1389.64
"PO1406","Köthö",0,"cs","Old English Text MT",15,2,0,0,785.15
"PO1406","Sicht",1,"w","Old English Text MT",15,2,2.696356389,0,709.4
"PO1406","Münze",1,"w","Old English Text MT",15,2,2.416640507,0,669.24
"PO1406","Japan",1,"w","Old English Text MT",15,2,2.803457116,0,813.85
"PO1406","Mixer",1,"w","Old English Text MT",15,2,1.51851394,0,786.41
"PO1406","Schor",0,"pw","Old English Text MT",15,2,0,0,1246.3
"PO1406","Ginis",0,"pw","Old English Text MT",15,2,0,1,1311.57
"PO1406","Mlrkl",0,"cs","Old English Text MT",15,2,0,0,687.33
"PO1406","Anmut",1,"w","Old English Text MT",15,2,1.643452676,0,1408.69
"PO1406","Titim",0,"pw","Old English Text MT",15,2,0,0,1843.2
"PO1406","Lcfnc",0,"cs","Old English Text MT",15,2,0,1,1053.41
"PO1406","Zügel",1,"w","Old English Text MT",15,2,1.785329835,0,760.19
"PO1406","Dzzmn",0,"cs","Old English Text MT",15,2,0,0,669.06
"PO1406","Stirn",1,"w","Old English Text MT",15,2,2.462397998,0,998.47
"PO1406","Bgrkq",0,"cs","Old English Text MT",15,2,0,0,610.59
"PO1406","Spkhn",0,"cs","Old English Text MT",15,2,0,0,1397.5
"PO1406","Würfe",1,"w","Old English Text MT",15,2,1.146128036,0,785.94
"PO1406","Rotte",1,"w","Bodoni Poster",16,2,0.477121255,0,1182.52
"PO1406","Groll",1,"w","Bodoni Poster",16,2,1.944482672,1,1059.56
"PO1406","Rhqzh",0,"cs","Bodoni Poster",16,2,0,0,2140.42
"PO1406","Töpfe",1,"w","Bodoni Poster",16,2,1.579783597,0,795.71
"PO1406","Napal",0,"pw","Bodoni Poster",16,2,0,1,1031.55
"PO1406","Luken",1,"w","Bodoni Poster",16,2,1.591064607,1,1338.88
"PO1406","Bhthl",0,"cs","Bodoni Poster",16,2,0,0,1167.7
"PO1406","Gbstd",0,"cs","Bodoni Poster",16,2,0,0,805.18
"PO1406","Bsmgt",0,"cs","Bodoni Poster",16,2,0,0,681.32
"PO1406","Pltmn",0,"cs","Bodoni Poster",16,2,0,0,643.28
"PO1406","Rondo",1,"w","Bodoni Poster",16,2,0.477121255,1,1844.75
"PO1406","Recht",1,"w","Bodoni Poster",16,2,3.878119485,0,775.4
"PO1406","Pxdvl",0,"cs","Bodoni Poster",16,2,0,0,690.94
"PO1406","Trfmf",0,"cs","Bodoni Poster",16,2,0,0,739.51
"PO1406","Ennus",0,"pw","Bodoni Poster",16,2,0,0,1961.66
"PO1406","Roman",1,"w","Bodoni Poster",16,2,2.575187845,0,926.62
"PO1406","Därme",1,"w","Bodoni Poster",16,2,0.84509804,0,957.67
"PO1406","Hrllt",0,"cs","Bodoni Poster",16,2,0,0,562.8
"PO1406","Angel",1,"w","Bodoni Poster",16,2,2.604226053,0,729.83
"PO1406","Ndhmr",0,"cs","Bodoni Poster",16,2,0,0,640.43
"PO1406","Futul",0,"pw","Bodoni Poster",16,2,0,0,953.7
"PO1406","Salch",0,"pw","Bodoni Poster",16,2,0,0,872.17
"PO1406","Trehe",0,"pw","Bodoni Poster",16,2,0,1,1055.32
"PO1406","Zwöck",0,"cs","Bodoni Poster",16,2,0,0,1066.25
"PO1406","Bantu",1,"w","Bodoni Poster",16,2,0.698970004,1,706.96
"PO1406","Krdnt",0,"cs","Bodoni Poster",16,2,0,0,579.49
"PO1406","Kerbe",1,"w","Bodoni Poster",16,2,1.278753601,0,1007.47
"PO1406","Laube",1,"w","Bodoni Poster",16,2,1,0,706.24
"PO1406","Drxtt",0,"cs","Bodoni Poster",16,2,0,0,569.56
"PO1406","Chlbr",0,"cs","Bodoni Poster",16,2,0,0,502.29
"PO1406","Ferse",1,"w","Bodoni Poster",16,2,1.447158031,1,848.15
"PO1406","Tctjs",0,"cs","Bodoni Poster",16,2,0,0,537.19
"PO1406","Estar",0,"pw","LilyUPC",17,2,0,0,2271
"PO1406","Cahpa",0,"pw","LilyUPC",17,2,0,0,840.02
"PO1406","Dreck",1,"w","LilyUPC",17,2,2.955206538,0,827.53
"PO1406","Elend",1,"w","LilyUPC",17,2,2.260071388,1,702.32
"PO1406","Potzt",0,"pw","LilyUPC",17,2,0,0,998.21
"PO1406","Stich",1,"w","LilyUPC",17,2,2.848189117,0,818.36
"PO1406","Ruffu",0,"pw","LilyUPC",17,2,0,0,708.86
"PO1406","Mzbnl",0,"cs","LilyUPC",17,2,0,0,651.8
"PO1406","Armöt",0,"pw","LilyUPC",17,2,0,0,989.87
"PO1406","Gehör",1,"w","LilyUPC",17,2,1.977723605,1,1083.18
"PO1406","Kugel",1,"w","LilyUPC",17,2,3.055378331,0,763.93
"PO1406","Reize",1,"w","LilyUPC",17,2,1.531478917,0,665.68
"PO1406","Sodot",0,"pw","LilyUPC",17,2,0,0,810.9
"PO1406","Wolke",1,"w","LilyUPC",17,2,2.250420002,0,918.32
"PO1406","Klumm",0,"pw","LilyUPC",17,2,0,1,845.88
"PO1406","Lampe",1,"w","LilyUPC",17,2,2.546542663,0,960.08
"PO1406","Rauha",0,"pw","LilyUPC",17,2,0,0,3517.48
"PO1406","Samen",1,"w","LilyUPC",17,2,2.227886705,1,1156.55
"PO1406","Wechs",0,"pw","LilyUPC",17,2,0,1,955.3
"PO1406","Rgmls",0,"cs","LilyUPC",17,2,0,0,727.92
"PO1406","Sturz",1,"w","LilyUPC",17,2,2.187520721,0,759.1
"PO1406","Bares",1,"w","LilyUPC",17,2,1.653212514,1,973.17
"PO1406","Segtä",0,"pw","LilyUPC",17,2,0,0,840.11
"PO1406","Kuppe",1,"w","LilyUPC",17,2,0.602059991,0,723.9
"PO1406","Sirgi",0,"pw","LilyUPC",17,2,0,0,1498.42
"PO1406","Titin",0,"pw","LilyUPC",17,2,0,0,649.32
"PO1406","Entok",0,"pw","LilyUPC",17,2,0,0,740.7
"PO1406","Pulli",1,"w","LilyUPC",17,2,2.045322979,0,891.21
"PO1406","Mähne",1,"w","LilyUPC",17,2,1.301029996,0,1146.01
"PO1406","Libir",0,"pw","LilyUPC",17,2,0,0,768.06
"PO1406","Sters",0,"pw","LilyUPC",17,2,0,0,1030.65
"PO1406","Alarm",1,"w","LilyUPC",17,2,2.832508913,0,632.66
"PO1406","Nässe",1,"w","Century Gothic",18,2,1.079181246,0,732.7
"PO1406","Magie",1,"w","Century Gothic",18,2,2.725094521,0,826.41
"PO1406","Hobon",0,"pw","Century Gothic",18,2,0,0,750.05
"PO1406","Raupe",1,"w","Century Gothic",18,2,1.462397998,0,963.5
"PO1406","Kreuz",1,"w","Century Gothic",18,2,2.688419822,0,705.66
"PO1406","Syrer",1,"w","Century Gothic",18,2,0.301029996,0,776.09
"PO1406","Jrgll",0,"cs","Century Gothic",18,2,0,0,613.19
"PO1406","Rassa",0,"pw","Century Gothic",18,2,0,1,975.75
"PO1406","Gefte",0,"pw","Century Gothic",18,2,0,0,1374.21
"PO1406","Motte",1,"w","Century Gothic",18,2,1.84509804,0,795.24
"PO1406","Duell",1,"w","Century Gothic",18,2,2.222716471,0,679
"PO1406","Kimme",1,"w","Century Gothic",18,2,0.477121255,0,960.1
"PO1406","Stzck",0,"cs","Century Gothic",18,2,0,0,581.29
"PO1406","Spqlt",0,"cs","Century Gothic",18,2,0,0,618.28
"PO1406","Odalt",0,"pw","Century Gothic",18,2,0,0,868.97
"PO1406","Spnkt",0,"cs","Century Gothic",18,2,0,0,804.85
"PO1406","Ohren",1,"w","Century Gothic",18,2,3.054995862,0,736.74
"PO1406","Schnb",0,"cs","Century Gothic",18,2,0,0,566.66
"PO1406","Pauke",1,"w","Century Gothic",18,2,0.903089987,0,709.68
"PO1406","Wuchs",1,"w","Century Gothic",18,2,1.041392685,0,676.7
"PO1406","Rahms",0,"pw","Century Gothic",18,2,0,0,2165.69
"PO1406","Start",1,"w","Century Gothic",18,2,2.656098202,0,706.97
"PO1406","Venen",1,"w","Century Gothic",18,2,1.763427994,0,737.86
"PO1406","Mbzng",0,"cs","Century Gothic",18,2,0,0,529.08
"PO1406","Dekan",1,"w","Century Gothic",18,2,1.919078092,0,694.3
"PO1406","Sumpf",1,"w","Century Gothic",18,2,2.158362492,0,879.59
"PO1406","Augen",1,"w","Century Gothic",18,2,3.848558572,0,647.6
"PO1406","Pfbhl",0,"cs","Century Gothic",18,2,0,0,721.32
"PO1406","Cache",1,"w","Century Gothic",18,2,0.301029996,0,672.07
"PO1406","Matta",0,"pw","Century Gothic",18,2,0,1,2697.83
"PO1406","Keute",0,"pw","Century Gothic",18,2,0,1,721.22
"PO1406","Larve",1,"w","Century Gothic",18,2,1.113943352,0,680.74
"PO1406","Unrat",1,"w","Univers",19,2,0.954242509,0,649.23
"PO1406","Ixtra",0,"pw","Univers",19,2,0,0,667.53
"PO1406","Wahan",0,"pw","Univers",19,2,0,0,876.83
"PO1406","Kübel",1,"w","Univers",19,2,1,0,2005.45
"PO1406","Crdcr",0,"cs","Univers",19,2,0,0,1400.56
"PO1406","Prdfr",0,"cs","Univers",19,2,0,0,1190.43
"PO1406","Crêpe",1,"w","Univers",19,2,0.477121255,0,858.03
"PO1406","Tcnhn",0,"cs","Univers",19,2,0,0,1123.65
"PO1406","Djmkn",0,"cs","Univers",19,2,0,0,1321.23
"PO1406","Hufus",0,"pw","Univers",19,2,0,0,1465.19
"PO1406","Kapfa",0,"pw","Univers",19,2,0,0,1042.92
"PO1406","Silbe",1,"w","Univers",19,2,1.397940009,0,1500.05
"PO1406","Hnbby",0,"cs","Univers",19,2,0,0,2229.4
"PO1406","Mühen",1,"w","Univers",19,2,1.591064607,0,736.07
"PO1406","Romon",0,"pw","Univers",19,2,0,0,1509.96
"PO1406","Alben",1,"w","Univers",19,2,1.579783597,0,717.54
"PO1406","Borte",1,"w","Univers",19,2,0.301029996,0,940.72
